Time,Milliseconds,OLE Automation Date,1020.1: CH1 Act I,1021.1: CH1 Act U,1022.1: CH1 Act P,1044.1: LR1 Temp,1046.1: Differential Voltage,1046.2: Differential Voltage
14:21:21,375,46146.59816406833,0.0007648468599654734,0.00020752102136611938,1.587218037002458e-07,-55.4984130859375,-6.782532295801502e-07,-1.0541492656557239e-06
14:21:21,519,46146.59816573884,0.0008794785244390368,2.249788522720337,0.00222580973058939,-55.4984130859375,-6.782532295801502e-07,-1.0541492656557239e-06
14:21:21,663,46146.59816740178,0.0010335922706872225,2.3139119148254395,0.0026472138706594706,-55.4984130859375,-6.782532295801502e-07,-1.0541492656557239e-06
14:21:21,849,46146.59816955131,0.0010692597134038806,2.907938003540039,0.0031093410216271877,-55.4984130859375,-6.819195164098346e-07,-1.0541492656557239e-06
14:21:22,0,46146.59817130191,0.001132202218286693,3.121711254119873,0.0038416446186602116,-55.4984130859375,-6.819195164098346e-07,-1.0541492656557239e-06
14:21:22,144,46146.5981729658,0.0012556076981127262,3.1763834953308105,0.0038645013701170683,-55.4984130859375,-6.819195164098346e-07,-1.0537254411246977e-06
14:21:22,287,46146.59817462957,0.0011087418533861637,3.487882614135742,0.0038671614602208138,-55.4984130859375,-6.819195164098346e-07,-1.0537254411246977e-06
14:21:22,479,46146.5981768501,0.001116943429224193,3.718179225921631,0.004294123500585556,-55.4984130859375,-6.819195164098346e-07,-1.0537254411246977e-06
14:21:22,624,46146.59817852133,0.0011541367275640368,3.7823023796081543,0.004637924954295158,-55.4984130859375,-6.819195164098346e-07,-1.0537254411246977e-06
14:21:22,768,46146.59818018992,0.0011505127185955644,3.927969217300415,0.004519178532063961,-55.4984130859375,-6.639057232860068e-07,-1.0537254411246977e-06
14:21:22,912,46146.59818185351,0.0012252808082848787,3.9999709129333496,0.00508114043623209,-55.4984130859375,-6.639057232860068e-07,-1.0537254411246977e-06
14:21:23,119,46146.59818425486,0.0012073516845703125,3.9802379608154297,0.004980156663805246,-55.4984130859375,-6.639057232860068e-07,-1.0525809557293542e-06
14:21:23,264,46146.59818592846,0.001240730402059853,3.9748127460479736,0.005132192745804787,-55.4984130859375,-6.639057232860068e-07,-1.0525809557293542e-06
14:21:23,408,46146.598187595555,0.0013328553177416325,3.8594067096710205,0.005144030787050724,-55.4984130859375,-6.639057232860068e-07,-1.0525809557293542e-06
14:21:23,615,46146.598189995195,0.0013071061111986637,3.7118847370147705,0.004851827397942543,-55.4984130859375,-6.639057232860068e-07,-1.0525809557293542e-06
14:21:23,759,46146.59819166629,0.0012710571754723787,3.492626905441284,0.0044573149643838406,-55.4984130859375,-6.639057232860068e-07,-1.0525809557293542e-06
14:21:23,904,46146.59819333668,0.001292419503442943,3.413073778152466,0.004590216092765331,-55.4984130859375,-6.836785928499012e-07,-1.0525809557293542e-06
14:21:24,86,46146.59819544454,0.0013225555885583162,2.907996654510498,0.003845987142995,-55.4984130859375,-6.836785928499012e-07,-1.0525809557293542e-06
14:21:24,240,46146.59819722683,0.0013336181873455644,2.6763200759887695,0.003565105376765132,-55.4984130859375,-6.836785928499012e-07,-1.0492325372979394e-06
14:21:24,384,46146.59819888957,0.0013027192326262593,2.616734504699707,0.003038171213120222,-55.4984130859375,-6.836785928499012e-07,-1.0492325372979394e-06
14:21:24,528,46146.598200556495,0.0013481141068041325,2.1993913650512695,0.0029650304932147264,-55.4984130859375,-6.836785928499012e-07,-1.0492325372979394e-06
14:21:24,736,46146.59820296538,0.0013631820911541581,1.925905466079712,0.002625359920784831,-55.4984130859375,-6.836785928499012e-07,-1.0492325372979394e-06
14:21:24,880,46146.59820463043,0.0013591767055913806,1.4433215856552124,0.0018835461232811213,-55.4984130859375,-6.684197728645813e-07,-1.0492325372979394e-06
14:21:25,24,46146.59820630389,0.0013010025722905993,1.380694031715393,0.0014787151012569666,-55.4984130859375,-6.684197728645813e-07,-1.0492325372979394e-06
14:21:25,211,46146.59820846419,0.001272010849788785,0.82444167137146,0.0010973750613629818,-55.4984130859375,-6.684197728645813e-07,-1.0434044952489785e-06
14:21:25,375,46146.59821036947,0.001315307687036693,0.7227628231048584,0.0009506554924882948,-55.4984130859375,-6.684197728645813e-07,-1.0434044952489785e-06
14:21:25,520,46146.598212041805,0.0012989045353606343,0.4225175380706787,0.0005693600978702307,-55.4984130859375,-6.684197728645813e-07,-1.0434044952489785e-06
14:21:25,664,46146.5982137109,0.001332283136434853,0.38104844093322754,0.0002900372492149472,-55.4984130859375,-6.684197728645813e-07,-1.0434044952489785e-06
14:21:25,856,46146.59821593175,0.0013755798572674394,0.18871307373046875,0.0002595898986328393,-55.4984130859375,-6.756677066732664e-07,-1.0434044952489785e-06
14:21:25,999,46146.59821758978,0.0013706207973882556,0.038140296936035156,5.237045479589142e-05,-55.4984130859375,-6.756677066732664e-07,-1.0434044952489785e-06
14:21:26,144,46146.598219263185,0.00136909494176507,0.0243527889251709,2.593216947843757e-07,-55.4984130859375,-6.756677066732664e-07,-1.0508219929761253e-06
14:21:26,310,46146.59822119095,0.00135211949236691,0.024623394012451172,3.4298831451451406e-05,-55.4984130859375,-6.756677066732664e-07,-1.0508219929761253e-06
