Time,Milliseconds,OLE Automation Date,105.1: Error Number,1012.1: CH1 Nom I,1013.1: CH1 Nom U,1020.1: CH1 Act I,1021.1: CH1 Act U,1022.1: CH1 Act P,1044.1: LR1 Temp,1044.2: LR2 Temp,1045.1: HR1 Temp,1045.2: HR2 Temp,1046.1: Differential Voltage,1046.2: Differential Voltage
13:14:59,498,46142.55207752851,0,0.0,0.0,0.003449821611866355,-0.0009437203407287598,-3.3634871670074062e-06,-55.4984130859375,-55.4984130859375,-60.00006866455078,-60.00010681152344,-6.634394935645105e-07,-1.03365584891435e-06
13:15:00,498,46142.55208910701,0,0.0,0.0,0.0036518098786473274,-0.007700443267822266,-2.812055390677415e-05,-55.4984130859375,-55.4984130859375,-60.00006866455078,-60.00010681152344,-6.620619501518377e-07,-1.0404163504063035e-06
13:15:01,499,46142.55210068535,0,0.0,0.0,0.0036357881035655737,-0.007467508316040039,-2.744653647823725e-05,-55.4984130859375,-55.4984130859375,-60.00006866455078,-60.00010681152344,-6.616380687773926e-07,-1.0417091971248738e-06
13:15:02,500,46142.55211226898,0,0.0,0.0,0.0037460329476743937,-0.0075185298919677734,-2.832527388818562e-05,-55.4984130859375,-55.4984130859375,-60.00006866455078,-60.00010681152344,-6.680382966806064e-07,-1.0370043810326024e-06
13:15:03,500,46142.55212384771,0,0.0,0.0,0.00389614119194448,-0.007453441619873047,-2.89216659439262e-05,-55.4984130859375,-55.4984130859375,-60.00006866455078,-60.00010681152344,-6.597307447009371e-07,-1.0370043810326024e-06
13:15:04,500,46142.552135426435,0,0.0,0.0,0.004044723697006702,-0.007691621780395508,-3.1110484997043386e-05,-55.4984130859375,-55.4984130859375,-60.00006866455078,-60.00010681152344,-6.521860882457986e-07,-1.0405010471004061e-06
13:15:05,501,46142.552147006136,0,0.0,0.0,0.004146575927734375,1.0000401735305786,0.004157233517616987,-55.4984130859375,-55.4984130859375,-60.00006866455078,-60.00010681152344,-6.459554242610466e-07,-1.0417938938189764e-06
13:15:06,502,46142.55215858932,0,0.0,0.0,0.0042629241943359375,1.0000059604644775,0.004296137951314449,-55.4984130859375,-55.4984130859375,-60.00006866455078,-60.00010681152344,-6.656011350969493e-07,-1.0417938938189764e-06
13:15:07,502,46142.55217016472,0,0.0,0.0,0.004371833987534046,0.9999923706054688,0.004305616021156311,-55.4984130859375,-55.4984130859375,-60.00006866455078,-60.00010681152344,-6.69542941977852e-07,-1.036686398947495e-06
13:15:08,502,46142.55218174321,0,0.0,0.0,0.004489326849579811,1.000008225440979,0.004489363636821508,-55.4984130859375,-55.4984130859375,-60.00006866455078,-60.00010681152344,-6.562127055076417e-07,-1.0352028994020657e-06
13:15:09,503,46142.55219332666,0,0.0,0.0,0.004530716221779585,1.000006079673767,0.004434612579643726,-55.4984130859375,-55.4984130859375,-60.00006866455078,-60.00010681152344,-6.673389520983619e-07,-1.0314093970009708e-06
