Time,Milliseconds,OLE Automation Date,105.1: Error Number,1012.1: CH1 Nom I,1013.1: CH1 Nom U,1020.1: CH1 Act I,1021.1: CH1 Act U,1022.1: CH1 Act P,1044.1: LR1 Temp,1044.2: LR2 Temp,1046.1: Differential Voltage,1046.2: Differential Voltage
12:03:08,555,46146.502182358854,0,0.0,0.0,0.0024477005936205387,1.9999878406524658,0.00489537138491869,-55.4984130859375,-55.4984130859375,-6.804996246501105e-07,-1.0625203685776796e-06
12:03:09,622,46146.50219470952,0,0.0,0.0,0.00236263289116323,2.618018627166748,0.006199398078024387,-55.4984130859375,-55.4984130859375,-6.87260182985483e-07,-1.0612700407364173e-06
12:03:10,633,46146.5022064089,0,0.0,0.0,0.002503013703972101,3.17555570602417,0.00794845912605524,-55.4984130859375,-55.4984130859375,-6.780412604712183e-07,-1.071209339897905e-06
12:03:11,644,46146.50221810386,0,0.0,0.0,0.00240840925835073,3.6180272102355957,0.00871369056403637,-55.4984130859375,-55.4984130859375,-6.87048213876551e-07,-1.071209339897905e-06
12:03:12,649,46146.502229744365,0,0.0,0.0,0.002546119736507535,3.902092218399048,0.009598786942660809,-55.4984130859375,-55.4984130859375,-6.836149850641959e-07,-1.074833335223957e-06
12:03:13,658,46146.502241421615,0,0.0,0.0,0.0025480270851403475,4.000056743621826,0.009926746599376202,-55.4984130859375,-55.4984130859375,-6.78422793498612e-07,-1.0534498642300605e-06
12:03:14,651,46146.50225291197,0,0.0,0.0,0.002499199006706476,3.9021060466766357,0.00975139532238245,-55.4984130859375,-55.4984130859375,-6.841235631327436e-07,-1.0514577297726646e-06
12:03:15,660,46146.50226459109,0,0.0,0.0,0.0024002075660973787,3.61802339553833,0.008684007450938225,-55.4984130859375,-55.4984130859375,-6.823646003795147e-07,-1.0514577297726646e-06
12:03:16,651,46146.50227606005,0,0.0,0.0,0.0025091173592954874,3.1755902767181396,0.007981253787875175,-55.4984130859375,-55.4984130859375,-6.730609811711474e-07,-1.0607190006339806e-06
12:03:17,658,46146.50228771758,0,0.0,0.0,0.0023166658356785774,2.618079662322998,0.006117537152022123,-55.4984130859375,-55.4984130859375,-6.791008786422026e-07,-1.0623084563121665e-06
12:03:18,653,46146.50229923228,0,0.0,0.0,0.0023792267311364412,1.9999891519546509,0.004763005767017603,-55.4984130859375,-55.4984130859375,-6.824281513218011e-07,-1.0526021014811704e-06
