Time,Milliseconds,OLE Automation Date,105.1: Error Number,1012.1: CH1 Nom I,1013.1: CH1 Nom U,1020.1: CH1 Act I,1021.1: CH1 Act U,1022.1: CH1 Act P,1044.1: LR1 Temp,1044.2: LR2 Temp,1045.1: HR1 Temp,1045.2: HR2 Temp,1046.1: Differential Voltage,1046.2: Differential Voltage
13:25:09,362,46142.55913614065,0,0.0,0.0,0.006745147984474897,1.71661376953125e-05,1.1581760617218606e-07,-55.4984130859375,-55.4984130859375,-60.00006866455078,-60.00010681152344,-6.583956064787344e-07,-1.0402256975794444e-06
13:25:10,362,46142.5591477191,0,0.0,0.0,0.006725693121552467,7.62939453125e-06,5.158508642466586e-08,-55.4984130859375,-55.4984130859375,-60.00006866455078,-60.00010681152344,-6.662793339273776e-07,-1.0364321951783495e-06
13:25:11,363,46142.55915929586,0,0.0,0.0,0.006769371218979359,-3.0279159545898438e-05,-2.040410578274532e-07,-55.4984130859375,-55.4984130859375,-60.00006866455078,-60.00011444091797,-6.656223376921844e-07,-1.0445913858347922e-06
13:25:12,363,46142.5591708741,0,0.0,0.0,0.006742477882653475,9.5367431640625e-06,6.430128252077338e-08,-55.4984130859375,-55.4984130859375,-60.00006866455078,-60.00010681152344,-6.77998912124167e-07,-1.0409885362605564e-06
13:25:13,363,46142.55918245071,0,0.0,0.0,0.006743812933564186,-6.9141387939453125e-06,-4.630983596598526e-08,-55.4984130859375,-55.4984130859375,-60.00006866455078,-60.00010681152344,-6.621890520364104e-07,-1.032702243719541e-06
13:25:14,364,46142.55919403319,0,0.0,0.0,0.006746101658791304,9.5367431640625e-07,6.4297638324717354e-09,-55.4984130859375,-55.4984130859375,-60.00006866455078,-60.00010681152344,-6.681653985651792e-07,-1.0377672197137144e-06
13:25:15,364,46142.55920561304,0,0.0,0.0,0.006694794166833162,9.5367431640625e-07,6.411756015012315e-09,-55.4984130859375,-55.4984130859375,-60.00006866455078,-60.00011444091797,-6.632063787037623e-07,-1.0433620900585083e-06
13:25:16,365,46142.55921719161,0,0.0,0.0,0.006756019778549671,1.2159347534179688e-05,8.214879443357859e-08,-55.4984130859375,-55.4984130859375,-60.00006866455078,-60.00010681152344,-6.713443667649699e-07,-1.0375553074482013e-06
13:25:17,365,46142.559228768434,0,0.0,0.0,0.006689262576401234,-1.7881393432617188e-05,-1.2098098522983491e-07,-55.4984130859375,-55.4984130859375,-60.00006866455078,-60.00010681152344,-6.597942956432234e-07,-1.0318756267224671e-06
13:25:18,365,46142.55924034413,0,0.0,0.0,0.006793403998017311,-1.1920928955078125e-06,-8.041979526751675e-09,-55.4984130859375,-55.4984130859375,-60.00006866455078,-60.00011444091797,-6.633546831835702e-07,-1.0473250995346461e-06
13:25:19,365,46142.55925191953,0,0.0,0.0,0.006743240635842085,-2.47955322265625e-05,-1.6640770184039866e-07,-55.4984130859375,-55.4984130859375,-60.00006866455078,-60.00010681152344,-6.614049539166444e-07,-1.0398230188002344e-06
13:25:20,366,46142.55926349859,0,0.0,0.0,0.006720161531120539,-4.291534423828125e-06,-2.8839805210623126e-08,-55.4984130859375,-55.4984130859375,-60.00006866455078,-60.00010681152344,-6.590948942175601e-07,-1.042895860337012e-06
13:25:21,366,46142.55927507367,0,0.0,0.0,0.006743812933564186,7.867813110351562e-06,5.297952299088138e-08,-55.4984130859375,-55.4984130859375,-60.00006866455078,-60.00011444091797,-6.696701575492625e-07,-1.047134446707787e-06
13:25:22,366,46142.55928665157,0,0.0,0.0,0.006771469488739967,1.1920928955078125e-06,8.053348210523836e-09,-55.4984130859375,-55.4984130859375,-60.00006866455078,-60.00010681152344,-6.696701575492625e-07,-1.0350333923270227e-06
13:25:23,367,46142.55929823037,0,0.0,0.0,0.006758690346032381,2.4318695068359375e-05,1.6393578050610813e-07,-55.4984130859375,-55.4984130859375,-60.00006866455078,-60.00010681152344,-6.609387241951481e-07,-1.0360082569604856e-06
13:25:24,367,46142.55930980571,0,0.0,0.0,0.006785583682358265,-1.3828277587890625e-05,-9.38329378641356e-08,-55.4984130859375,-55.4984130859375,-60.00006866455078,-60.00011444091797,-6.651772537225042e-07,-1.0448668490425916e-06
13:25:25,367,46142.55932138191,0,0.0,0.0,0.006759834475815296,1.239776611328125e-05,8.448787980341876e-08,-55.4984130859375,-55.4984130859375,-60.00006866455078,-60.00011444091797,-6.789949793528649e-07,-1.0494657090021065e-06
13:25:26,367,46142.5593329587,0,0.0,0.0,0.00678596505895257,-1.1444091796875e-05,-7.77203297275264e-08,-55.4984130859375,-55.4984130859375,-60.00006866455078,-60.00011444091797,-6.64922936266521e-07,-1.0486390920050326e-06
13:25:27,368,46142.55934453711,0,0.0,0.0,0.006794357672333717,6.67572021484375e-06,-9.746860030190874e-08,-55.4984130859375,-55.4984130859375,-60.00006866455078,-60.00011444091797,-6.640752303610498e-07,-1.0486390920050326e-06
13:25:28,368,46142.55935611565,0,0.0,0.0,0.006743431556969881,-8.344650268554688e-06,-5.6271577619781965e-08,-55.4984130859375,-55.4984130859375,-60.00006866455078,-60.00011444091797,-6.643083452217979e-07,-1.0433409443066921e-06
13:25:29,368,46142.559367693946,0,0.0,0.0,0.006765556521713734,4.0531158447265625e-06,2.7384476908309807e-08,-55.4984130859375,-55.4984130859375,-60.00006866455078,-60.00010681152344,-6.773843210794439e-07,-1.0421541674077162e-06
