Time,Milliseconds,OLE Automation Date,105.1: Error Number,1012.1: CH1 Nom I,1013.1: CH1 Nom U,1020.1: CH1 Act I,1021.1: CH1 Act U,1022.1: CH1 Act P,1044.1: LR1 Temp,1044.2: LR2 Temp,1045.1: HR1 Temp,1045.2: HR2 Temp,1048.1: HR Temp Differential Input,1048.2: HR Temp Differential Input,1046.1: Differential Voltage,1046.2: Differential Voltage
10:07:36,422,46146.42194933794,0,0.0,0.0,-0.001815414521843195,9.612739086151123e-05,-1.5680718945532135e-07,-55.4984130859375,-55.4984130859375,-60.00006866455078,-60.00010681152344,nan,nan,-6.673389520983619e-07,-1.0374493513154448e-06
10:07:37,418,46146.42196086091,0,0.0,0.0,-0.0017803192604333162,4.807114601135254e-05,-2.2896529117133468e-07,-55.4984130859375,-55.4984130859375,-60.00006866455078,-60.00011444091797,nan,nan,-6.699244750052458e-07,-1.045926410370157e-06
10:07:38,442,46146.42197271417,0,0.0,0.0,-0.00182685861364007,0.00012855976819992065,-2.3383064728932368e-07,-55.4984130859375,-55.4984130859375,-60.00006866455078,-60.00010681152344,nan,nan,-6.697337084915489e-07,-1.0359871112086694e-06
10:07:39,435,46146.421984209665,0,0.0,0.0,-0.0017627717461436987,0.00011787563562393188,-2.109579355646929e-07,-55.4984130859375,-55.4984130859375,-60.00006866455078,-60.00010681152344,nan,nan,-6.638845206907718e-07,-1.0351817536502494e-06
10:07:40,443,46146.42199587249,0,0.0,0.0,-0.001809120294637978,0.00013465434312820435,-2.441195761093695e-07,-55.4984130859375,-55.4984130859375,-60.00006866455078,-60.00010681152344,nan,nan,-6.703271537844557e-07,-1.037258584801748e-06
10:07:41,436,46146.42200736568,0,0.0,0.0,-0.0017545700538903475,0.0002460479736328125,-8.202809986812554e-09,-55.4984130859375,-55.4984130859375,-60.00006866455078,-60.00011444091797,nan,nan,-6.652832098552608e-07,-1.0469437938809278e-06
10:07:42,444,46146.42201902848,0,0.0,0.0,-0.0017871857853606343,9.72747802734375e-05,-1.771135487160791e-07,-55.4984130859375,-55.4984130859375,-60.00006866455078,-60.00010681152344,nan,nan,-6.660250164713943e-07,-1.0319391776647535e-06
10:07:43,435,46146.42203050131,0,0.0,0.0,-0.0018135071732103825,-0.00011672824621200562,2.1168750663491664e-07,-55.4984130859375,-55.4984130859375,-60.00006866455078,-60.00010681152344,nan,nan,-6.623374133596371e-07,-1.0410309414510266e-06
10:07:44,443,46146.4220421685,0,0.0,0.0,-0.0017530441982671618,7.858127355575562e-05,-1.4411143922643532e-07,-55.4984130859375,-55.4984130859375,-60.00006866455078,-60.00011444091797,nan,nan,-6.717682481394149e-07,-1.0443582141306251e-06
10:07:45,435,46146.42205365472,0,0.0,0.0,-0.0017955780494958162,0.00010795146226882935,-2.6093408678207197e-07,-55.4984130859375,-55.4984130859375,-60.00006866455078,-60.00010681152344,nan,nan,-6.675932127109263e-07,-1.0354148116675788e-06
10:07:46,431,46146.42206518356,0,0.0,0.0,-0.001832008478231728,5.836784839630127e-05,-1.069303934286836e-07,-55.4984130859375,-55.4984130859375,-60.00006866455078,-60.00010681152344,nan,nan,-6.789525741623947e-07,-1.0395685876574134e-06
10:07:47,434,46146.4220767936,0,0.0,0.0,-0.0017688751686364412,0.00021439045667648315,-3.792299594351789e-07,-55.4984130859375,-55.4984130859375,-60.00006866455078,-60.00011444091797,nan,nan,-6.737391800015757e-07,-1.0434680461912649e-06
10:07:48,443,46146.42208846276,0,0.0,0.0,-0.0017385483952239156,0.0001125335693359375,-2.0384433696563065e-07,-55.4984130859375,-55.4984130859375,-60.00006866455078,-60.00010681152344,nan,nan,-6.715139306834317e-07,-1.037300989992218e-06
10:07:49,436,46146.422099961055,0,0.0,0.0,-0.001803588937036693,4.538893699645996e-05,-9.720754690079048e-08,-55.4984130859375,-55.4984130859375,-60.00006866455078,-60.00011444091797,nan,nan,-6.742266123183072e-07,-1.0442309985592146e-06
10:07:50,443,46146.42211160952,0,0.0,0.0,-0.0017690659733489156,7.285922765731812e-05,-1.3135252174834022e-07,-55.4984130859375,-55.4984130859375,-60.00006866455078,-60.00010681152344,nan,nan,-6.666184049208823e-07,-1.0412428537165397e-06
10:07:51,436,46146.42212310653,0,0.0,0.0,-0.0017969132168218493,8.354336023330688e-05,-1.5012017229310004e-07,-55.4984130859375,-55.4984130859375,-60.00006866455078,-60.00010681152344,nan,nan,-6.676992256871017e-07,-1.0408401749373297e-06
10:07:52,443,46146.42213476517,0,0.0,0.0,-0.0018201828934252262,1.2211501598358154e-05,-2.1877792022451104e-08,-55.4984130859375,-55.4984130859375,-60.00006866455078,-60.00011444091797,nan,nan,-6.657706421719922e-07,-1.0438495792186586e-06
10:07:53,438,46146.42214628354,0,0.0,0.0,-0.0017774582374840975,0.00012359768152236938,-1.7930288720435783e-07,-55.4984130859375,-55.4984130859375,-60.00006866455078,-60.00011444091797,nan,nan,-6.674237056358834e-07,-1.0538736887610867e-06
10:07:54,444,46146.422157927744,0,0.0,0.0,-0.00179634103551507,8.621811866760254e-05,-1.5451536228283658e-07,-55.4984130859375,-55.4984130859375,-60.00006866455078,-60.00010681152344,nan,nan,-6.665336513833608e-07,-1.0397380947324564e-06
10:07:55,436,46146.42216940404,0,0.0,0.0,-0.0018085481133311987,0.00010261684656143188,-1.1722223547394606e-07,-55.4984130859375,-55.4984130859375,-60.00006866455078,-60.00011444091797,nan,nan,-6.716834377584746e-07,-1.0440827509228257e-06
10:07:56,444,46146.42218106962,0,0.0,0.0,-0.001830673310905695,6.064772605895996e-05,-2.2883043016008742e-08,-55.4984130859375,-55.4984130859375,-60.00006866455078,-60.00011444091797,nan,nan,-6.695641445730871e-07,-1.0530895906413207e-06
