Time,Milliseconds,OLE Automation Date,105.1: Error Number,1012.1: CH1 Nom I,1013.1: CH1 Nom U,1020.1: CH1 Act I,1021.1: CH1 Act U,1022.1: CH1 Act P,1044.1: LR1 Temp,1044.2: LR2 Temp,1045.1: HR1 Temp,1045.2: HR2 Temp,1048.1: HR Temp Differential Input,1048.2: HR Temp Differential Input,1046.1: Differential Voltage,1046.2: Differential Voltage
10:08:05,898,46146.42229048717,0,0.0,0.0,-0.001826477120630443,0.00012703239917755127,-2.3202177601433505e-07,-55.4984130859375,-55.4984130859375,-60.00006866455078,-60.00010681152344,nan,nan,-6.665124487881258e-07,-1.0423025287309429e-06
10:08:06,897,46146.42230205803,0,0.0,0.0,-0.0018337250221520662,4.1961669921875e-05,-7.694616499520635e-08,-55.4984130859375,-55.4984130859375,-60.00006866455078,-60.00011444091797,nan,nan,-6.736119644301652e-07,-1.0443793598824413e-06
10:08:07,884,46146.42231348338,0,0.0,0.0,-0.0018402100540697575,8.048862218856812e-05,-1.4811597282005096e-07,-55.4984130859375,-55.4984130859375,-60.00006866455078,-60.00011444091797,nan,nan,-6.679111379526148e-07,-1.0495928108866792e-06
10:08:08,891,46146.422325136606,0,0.0,0.0,-0.0018106461502611637,0.00011329352855682373,-1.1680167943950437e-07,-55.4984130859375,-55.4984130859375,-60.00006866455078,-60.00010681152344,nan,nan,-6.632699296460487e-07,-1.0349485819460824e-06
10:08:09,899,46146.42233680144,0,0.0,0.0,-0.0018180848564952612,7.362663745880127e-05,-1.682465864405458e-07,-55.4984130859375,-55.4984130859375,-60.00006866455078,-60.00010681152344,nan,nan,-6.682502089461195e-07,-1.0327869404136436e-06
10:08:10,908,46146.422348473716,0,0.0,0.0,-0.0017469406593590975,1.8306076526641846e-05,-2.4281058585984283e-07,-55.4984130859375,-55.4984130859375,-60.00006866455078,-60.00011444091797,nan,nan,-6.664064358119504e-07,-1.047939804266207e-06
10:08:11,900,46146.422359962075,0,0.0,0.0,-0.0018449784256517887,8.849799633026123e-05,-1.6337726549409126e-07,-55.4984130859375,-55.4984130859375,-60.00006866455078,-60.00011444091797,nan,nan,-6.715774816257181e-07,-1.048935814651486e-06
10:08:12,908,46146.42237163126,0,0.0,0.0,-0.0018003464210778475,8.354336023330688e-05,-1.417447776930203e-07,-55.4984130859375,-55.4984130859375,-60.00006866455078,-60.00010681152344,nan,nan,-6.582260425602726e-07,-1.033465082400653e-06
10:08:13,900,46146.422383113226,0,0.0,0.0,-0.0018096924759447575,2.6322901248931885e-05,-4.7636355304803146e-08,-55.4984130859375,-55.4984130859375,-60.00006866455078,-60.00010681152344,nan,nan,-6.704119073219772e-07,-1.0389752560513443e-06
10:08:14,901,46146.42239469416,0,0.0,0.0,-0.0018085481133311987,3.3952295780181885e-05,-6.140435715451531e-08,-55.4984130859375,-55.4984130859375,-60.00006866455078,-60.00011444091797,nan,nan,-6.688012490485562e-07,-1.0463502349011833e-06
