Time,Milliseconds,OLE Automation Date,105.1: Error Number,1020.1: CH1 Act I,1021.1: CH1 Act U,1022.1: CH1 Act P,1044.1: LR1 Temp,1044.2: LR2 Temp,1046.1: Differential Voltage,1046.2: Differential Voltage
12:34:28,331,46146.52393902686,0,0.0011602402664721012,1.268056035041809,0.001471249619498849,-55.4984130859375,-55.4984130859375,-6.926430842213449e-07,-1.0659748568286886e-06
12:34:28,589,46146.52394200399,0,0.0012523651821538806,1.9500752687454224,0.0024422062560915947,-55.4984130859375,-55.4984130859375,-6.926430842213449e-07,-1.0659748568286886e-06
12:34:28,764,46146.523944035114,0,0.001269531319849193,2.451873302459717,0.00311272987164557,-55.4984130859375,-55.4984130859375,-6.926430842213449e-07,-1.0659748568286886e-06
12:34:28,940,46146.52394606807,0,0.0014112472999840975,3.1755454540252686,0.004453012719750404,-55.4984130859375,-55.4984130859375,-6.926430842213449e-07,-1.0671192285371944e-06
12:34:29,196,46146.523949037,0,0.0013757706619799137,3.389239549636841,0.004299513529986143,-55.4984130859375,-55.4984130859375,-6.926430842213449e-07,-1.0671192285371944e-06
12:34:29,372,46146.52395107217,0,0.0012716293567791581,3.701094627380371,0.005340119358152151,-55.4984130859375,-55.4984130859375,-6.926430842213449e-07,-1.0671192285371944e-06
12:34:29,603,46146.52395374342,0,0.0013671875931322575,3.999915361404419,0.005513646639883518,-55.4984130859375,-55.4984130859375,-6.909052672199323e-07,-1.0671192285371944e-06
12:34:29,773,46146.523955709854,0,0.0013990403385832906,3.922029972076416,0.005487078335136175,-55.4984130859375,-55.4984130859375,-6.909052672199323e-07,-1.0671192285371944e-06
12:34:29,948,46146.52395773704,0,0.001372528146021068,3.7830986976623535,0.004943071398884058,-55.4984130859375,-55.4984130859375,-6.909052672199323e-07,-1.063622448782553e-06
12:34:30,176,46146.523960371385,0,0.001452636788599193,3.175529718399048,0.0047086672857403755,-55.4984130859375,-55.4984130859375,-6.909052672199323e-07,-1.063622448782553e-06
12:34:30,348,46146.52396237154,0,0.0012685776455327868,2.6610090732574463,0.0033756967168301344,-55.4984130859375,-55.4984130859375,-6.909052672199323e-07,-1.063622448782553e-06
12:34:30,525,46146.52396441058,0,0.0013250351184979081,2.164003372192383,0.002867380389943719,-55.4984130859375,-55.4984130859375,-6.953769684514555e-07,-1.063622448782553e-06
12:34:30,748,46146.523966999586,0,0.0012929916847497225,1.7388203144073486,0.0017396785551682115,-55.4984130859375,-55.4984130859375,-6.953769684514555e-07,-1.063622448782553e-06
12:34:30,924,46146.52396903908,0,0.0011873245239257812,0.8244223594665527,0.0010230430634692311,-55.4984130859375,-55.4984130859375,-6.953769684514555e-07,-1.060613044501224e-06
12:34:31,101,46146.523971076516,0,0.001177978585474193,0.4432697296142578,0.0005221622413955629,-55.4984130859375,-55.4984130859375,-6.953769684514555e-07,-1.060613044501224e-06
12:34:31,357,46146.52397403945,0,0.0011928558815270662,0.10280752182006836,0.00012137957673985511,-55.4984130859375,-55.4984130859375,-6.953769684514555e-07,-1.060613044501224e-06
12:34:31,532,46146.52397607383,0,0.0011619568103924394,0.01861095428466797,2.162512464565225e-05,-55.4984130859375,-55.4984130859375,-6.924099693605967e-07,-1.060613044501224e-06
12:34:31,709,46146.52397811501,0,0.0011350632412359118,0.04181408882141113,0.00011468856246210635,-55.4984130859375,-55.4984130859375,-6.924099693605967e-07,-1.060613044501224e-06
12:34:31,949,46146.52398089429,0,0.0011831284500658512,0.3599884510040283,0.0004259125853423029,-55.4984130859375,-55.4984130859375,-6.924099693605967e-07,-1.0667801007002709e-06
12:34:32,124,46146.523982924016,0,0.0011884690029546618,0.7061421871185303,0.0008392281015403569,-55.4984130859375,-55.4984130859375,-6.924099693605967e-07,-1.0667801007002709e-06
12:34:32,300,46146.523984963074,0,0.0012090683449059725,1.0237133502960205,0.001637429348193109,-55.4984130859375,-55.4984130859375,-6.924099693605967e-07,-1.0667801007002709e-06
12:34:32,541,46146.523987746325,0,0.0012971878750249743,1.9116144180297852,0.0024797229561954737,-55.4984130859375,-55.4984130859375,-6.870058655294997e-07,-1.0667801007002709e-06
12:34:32,717,46146.52398978429,0,0.0013277054531499743,2.2974257469177246,0.0030047318432480097,-55.4984130859375,-55.4984130859375,-6.870058655294997e-07,-1.0667801007002709e-06
12:34:32,893,46146.523991825256,0,0.001381874200887978,3.175564765930176,0.004665031563490629,-55.4984130859375,-55.4984130859375,-6.870058655294997e-07,-1.0630714086801163e-06
12:34:33,133,46146.52399460056,0,0.0014001847011968493,3.5271735191345215,0.004938694182783365,-55.4984130859375,-55.4984130859375,-6.870058655294997e-07,-1.0630714086801163e-06
12:34:33,309,46146.52399663672,0,0.001433563302271068,3.7362687587738037,0.005533668212592602,-55.4984130859375,-55.4984130859375,-6.870058655294997e-07,-1.0630714086801163e-06
12:34:33,485,46146.523998670484,0,0.0014633178943768144,4.000016212463379,0.005821279715746641,-55.4984130859375,-55.4984130859375,-6.860945518383232e-07,-1.0630714086801163e-06
12:34:33,709,46146.5240012655,0,0.0014791489811614156,3.9098854064941406,0.005783303175121546,-55.4984130859375,-55.4984130859375,-6.860945518383232e-07,-1.0630714086801163e-06
12:34:33,884,46146.52400329846,0,0.0014146805042400956,3.6944875717163086,0.005226519424468279,-55.4984130859375,-55.4984130859375,-6.860945518383232e-07,-1.0562896477495087e-06
12:34:34,61,46146.524005339495,0,0.0015121460892260075,3.175589084625244,0.0049018943682312965,-55.4984130859375,-55.4984130859375,-6.860945518383232e-07,-1.0562896477495087e-06
12:34:34,301,46146.52400811827,0,0.0014070511097088456,2.6955649852752686,0.0037927976809442043,-55.4984130859375,-55.4984130859375,-6.860945518383232e-07,-1.0562896477495087e-06
12:34:34,477,46146.52401015647,0,0.0014223098987713456,2.318491220474243,0.003357754787430167,-55.4984130859375,-55.4984130859375,-6.860945518383232e-07,-1.0562896477495087e-06
12:34:34,704,46146.524012787166,0,0.0013196945656090975,1.3819785118103027,0.001745218993164599,-55.4984130859375,-55.4984130859375,-6.96669701483188e-07,-1.0562896477495087e-06
12:34:34,877,46146.524014785304,0,0.0012823105789721012,0.8348512649536133,0.0010625768918544054,-55.4984130859375,-55.4984130859375,-6.96669701483188e-07,-1.0562896477495087e-06
12:34:35,53,46146.5240168223,0,0.001258087228052318,0.4706878662109375,0.0005921663832850754,-55.4984130859375,-55.4984130859375,-6.96669701483188e-07,-1.0698954611143563e-06
12:34:35,265,46146.524019277844,0,0.0012487411731854081,0.09789228439331055,0.0001218313627759926,-55.4984130859375,-55.4984130859375,-6.96669701483188e-07,-1.0698954611143563e-06
12:34:35,453,46146.52402145476,0,0.0012472153175622225,0.06752586364746094,1.0755321078192992e-08,-55.4984130859375,-55.4984130859375,-6.96669701483188e-07,-1.0698954611143563e-06
12:34:35,629,46146.524023489044,0,0.0012577057350426912,0.0906221866607666,0.00011397604248486459,-55.4984130859375,-55.4984130859375,-6.885105108267453e-07,-1.0698954611143563e-06
12:34:35,855,46146.52402610853,0,0.0012704849941655993,0.38199400901794434,0.0004853176651522517,-55.4984130859375,-55.4984130859375,-6.885105108267453e-07,-1.0698954611143563e-06
12:34:36,29,46146.524028121334,0,0.0012569428654387593,0.5681357383728027,0.001033745938912034,-55.4984130859375,-55.4984130859375,-6.885105108267453e-07,-1.0602740303511382e-06
12:34:36,205,46146.52403015771,0,0.0012819290859624743,1.3819655179977417,0.0017715818248689175,-55.4984130859375,-55.4984130859375,-6.885105108267453e-07,-1.0602740303511382e-06
12:34:36,450,46146.52403299144,0,0.0013872147537767887,1.9999747276306152,0.0027743943501263857,-55.4984130859375,-55.4984130859375,-6.885105108267453e-07,-1.0602740303511382e-06
12:34:36,621,46146.52403497168,0,0.0014156341785565019,2.2207207679748535,0.003411597339436412,-55.4984130859375,-55.4984130859375,-6.920921009623271e-07,-1.0602740303511382e-06
12:34:36,797,46146.52403701206,0,0.0013029099209234118,3.1640868186950684,0.004881725180894136,-55.4984130859375,-55.4984130859375,-6.920921009623271e-07,-1.0602740303511382e-06
12:34:37,53,46146.52403997285,0,0.0015777588123455644,3.2238357067108154,0.005252092145383358,-55.4984130859375,-55.4984130859375,-6.920921009623271e-07,-1.066059667209629e-06
12:34:37,229,46146.52404200842,0,0.0014884949196130037,3.878325939178467,0.005772868636995554,-55.4984130859375,-55.4984130859375,-6.920921009623271e-07,-1.066059667209629e-06
12:34:37,405,46146.52404404852,0,0.0015682220691815019,3.9731478691101074,0.006230778060853481,-55.4984130859375,-55.4984130859375,-6.920921009623271e-07,-1.066059667209629e-06
12:34:37,645,46146.52404682687,0,0.001481056329794228,3.9021105766296387,0.005818691570311785,-55.4984130859375,-55.4984130859375,-6.891038992762333e-07,-1.066059667209629e-06
12:34:37,821,46146.5240488627,0,0.0015069962246343493,3.6586713790893555,0.005513603799045086,-55.4984130859375,-55.4984130859375,-6.891038992762333e-07,-1.066059667209629e-06
12:34:37,997,46146.524050901884,0,0.0014966964954510331,3.4032602310180664,0.005193206015974283,-55.4984130859375,-55.4984130859375,-6.891038992762333e-07,-1.064787966242875e-06
12:34:38,269,46146.524054043286,0,0.0014947891468182206,2.939873218536377,0.0037266728468239307,-55.4984130859375,-55.4984130859375,-6.891038992762333e-07,-1.064787966242875e-06
12:34:38,445,46146.52405608497,0,0.00145893101580441,1.99998939037323,0.0028667300939559937,-55.4984130859375,-55.4984130859375,-6.891038992762333e-07,-1.064787966242875e-06
12:34:38,621,46146.52405812366,0,0.0013889312976971269,1.3819632530212402,0.0019308098126202822,-55.4984130859375,-55.4984130859375,-6.925583306838234e-07,-1.064787966242875e-06
12:34:38,878,46146.5240610949,0,0.0013782501919195056,0.8348138332366943,0.0011349780252203345,-55.4984130859375,-55.4984130859375,-6.925583306838234e-07,-1.064787966242875e-06
12:34:39,53,46146.52406312221,0,0.00133094796910882,0.4706571102142334,0.0006264201365411282,-55.4984130859375,-55.4984130859375,-6.925583306838234e-07,-1.0670345318430918e-06
12:34:39,295,46146.52406592073,0,0.0013013840653002262,0.09789824485778809,0.00012532602704595774,-55.4984130859375,-55.4984130859375,-6.925583306838234e-07,-1.0670345318430918e-06
12:34:39,469,46146.52406793334,0,0.0012960435124114156,0.0065021514892578125,8.427071406913456e-06,-55.4984130859375,-55.4984130859375,-6.925583306838234e-07,-1.0670345318430918e-06
12:34:39,645,46146.524069975916,0,0.0013372421963140368,0.07228422164916992,9.666151163401082e-05,-55.4984130859375,-55.4984130859375,-6.819407190050697e-07,-1.0670345318430918e-06
12:34:39,876,46146.524072644956,0,0.0013013840653002262,0.3819718360900879,0.0005231667309999466,-55.4984130859375,-55.4984130859375,-6.819407190050697e-07,-1.0670345318430918e-06
12:34:40,45,46146.524074604655,0,0.0013936996692791581,0.8244397640228271,0.0010952422162517905,-55.4984130859375,-55.4984130859375,-6.819407190050697e-07,-1.0762532838271e-06
12:34:40,222,46146.524076648784,0,0.00132923130877316,1.302767276763916,0.0017316790763288736,-55.4984130859375,-55.4984130859375,-6.819407190050697e-07,-1.0762532838271e-06
12:34:40,448,46146.52407926935,0,0.0015056610573083162,1.9999901056289673,0.0030113072134554386,-55.4984130859375,-55.4984130859375,-6.819407190050697e-07,-1.0762532838271e-06
12:34:40,621,46146.524081265736,0,0.0014713287819176912,2.2205700874328613,0.0036927135661244392,-55.4984130859375,-55.4984130859375,-6.819407190050697e-07,-1.0762532838271e-06
12:34:40,797,46146.524083303084,0,0.0014419556828215718,3.1641077995300293,0.0050121149979531765,-55.4984130859375,-55.4984130859375,-6.804360737078241e-07,-1.0762532838271e-06
12:34:41,53,46146.52408626695,0,0.00160388951189816,3.2239060401916504,0.005439021624624729,-55.4984130859375,-55.4984130859375,-6.804360737078241e-07,-1.0662503200364881e-06
12:34:41,229,46146.52408830331,0,0.001534462091512978,3.8783626556396484,0.005951200611889362,-55.4984130859375,-55.4984130859375,-6.804360737078241e-07,-1.0662503200364881e-06
12:34:41,405,46146.52409034525,0,0.0016212464543059468,3.9730212688446045,0.006441246718168259,-55.4984130859375,-55.4984130859375,-6.804360737078241e-07,-1.0662503200364881e-06
12:34:41,630,46146.52409294839,0,0.00159797677770257,3.958756685256958,0.006065051071345806,-55.4984130859375,-55.4984130859375,-6.804360737078241e-07,-1.0662503200364881e-06
12:34:41,805,46146.52409497467,0,0.0016189576126635075,3.6179986000061035,0.0055399504490196705,-55.4984130859375,-55.4984130859375,-6.8925226059946e-07,-1.0662503200364881e-06
12:34:41,982,46146.52409701519,0,0.001630592392757535,3.236937999725342,0.005278126336634159,-55.4984130859375,-55.4984130859375,-6.8925226059946e-07,-1.066207914846018e-06
12:34:42,221,46146.52409978786,0,0.001622200128622353,2.9743518829345703,0.00374607858248055,-55.4984130859375,-55.4984130859375,-6.8925226059946e-07,-1.066207914846018e-06
12:34:42,398,46146.52410183044,0,0.0014760971534997225,2.0116167068481445,0.0030879005789756775,-55.4984130859375,-55.4984130859375,-6.8925226059946e-07,-1.066207914846018e-06
12:34:42,573,46146.52410386449,0,0.001418304513208568,1.507680058479309,0.0020027337595820427,-55.4984130859375,-55.4984130859375,-6.8925226059946e-07,-1.066207914846018e-06
12:34:42,893,46146.52410756845,0,0.0013973236782476306,0.936498761177063,0.0013085919199511409,-55.4984130859375,-55.4984130859375,-6.851620355519117e-07,-1.066207914846018e-06
12:34:43,69,46146.52410960377,0,0.0014219285221770406,0.6370337009429932,0.0005349725252017379,-55.4984130859375,-55.4984130859375,-6.851620355519117e-07,-1.0625203685776796e-06
12:34:43,325,46146.52411256721,0,0.0013460159534588456,0.2259809970855713,0.0003041740274056792,-55.4984130859375,-55.4984130859375,-6.851620355519117e-07,-1.0625203685776796e-06
12:34:43,502,46146.52411460825,0,0.001386451767757535,0.06140780448913574,1.6079866327345371e-09,-55.4984130859375,-55.4984130859375,-6.851620355519117e-07,-1.0625203685776796e-06
12:34:43,678,46146.52411664684,0,0.0013383865589275956,0.0962069034576416,0.0001272206282010302,-55.4984130859375,-55.4984130859375,-6.851832381471468e-07,-1.0625203685776796e-06
12:34:43,918,46146.52411942515,0,0.0014036179054528475,0.23548579216003418,0.0003200668143108487,-55.4984130859375,-55.4984130859375,-6.851832381471468e-07,-1.0625203685776796e-06
12:34:44,94,46146.5241214629,0,0.0014167786575853825,0.5132179260253906,0.0011516574304550886,-55.4984130859375,-55.4984130859375,-6.851832381471468e-07,-1.0715697271734825e-06
12:34:44,270,46146.524123495474,0,0.001400947687216103,1.3370834589004517,0.0019903688225895166,-55.4984130859375,-55.4984130859375,-6.851832381471468e-07,-1.0715697271734825e-06
12:34:44,446,46146.52412554396,0,0.0014013290638104081,1.3819693326950073,0.0019365937914699316,-55.4984130859375,-55.4984130859375,-6.851832381471468e-07,-1.0715697271734825e-06
12:34:44,574,46146.524127021876,0,0.001487350556999445,1.381959080696106,0.001963991904631257,-55.4984130859375,-55.4984130859375,-6.851832381471468e-07,-1.0715697271734825e-06
12:34:44,703,46146.524128512494,0,0.0013990403385832906,1.3819674253463745,0.0019334282260388136,-55.4984130859375,-55.4984130859375,-6.851832381471468e-07,-1.0715697271734825e-06
12:34:44,831,46146.52412999886,0,0.0014554978115484118,1.381980061531067,0.0019494921434670687,-55.4984130859375,-55.4984130859375,-6.848017619631719e-07,-1.0715697271734825e-06
