Time,Milliseconds,OLE Automation Date,105.1: Error Number,1012.1: CH1 Nom I,1013.1: CH1 Nom U,1020.1: CH1 Act I,1021.1: CH1 Act U,1022.1: CH1 Act P,1044.1: LR1 Temp,1044.2: LR2 Temp,1046.1: Differential Voltage,1046.2: Differential Voltage
12:15:49,884,46146.51099403263,0,0.0,0.0,-0.0015346527798101306,-0.001398324966430664,2.1459431991388556e-06,-55.4984130859375,-55.4984130859375,-6.82195036461053e-07,-1.044909140546224e-06
12:15:50,92,46146.5109964445,0,0.0,0.0,-0.001269531319849193,2.618008613586426,-0.003323643933981657,-55.4984130859375,-55.4984130859375,-6.82195036461053e-07,-1.044909140546224e-06
12:15:50,331,46146.51099920423,0,0.0,0.0,-0.0008949280017986894,3.1755406856536865,-0.0029509037267416716,-55.4984130859375,-55.4984130859375,-6.82195036461053e-07,-1.0542340760366642e-06
12:15:50,556,46146.511001813335,0,0.0,0.0,-0.0010789871448650956,3.5556693077087402,-0.0040031555108726025,-55.4984130859375,-55.4984130859375,-6.82195036461053e-07,-1.0542340760366642e-06
12:15:50,764,46146.51100421915,0,0.0,0.0,-0.0010969162685796618,3.878366231918335,-0.004109091125428677,-55.4984130859375,-55.4984130859375,-6.769815854568151e-07,-1.0542340760366642e-06
12:15:51,36,46146.51100736847,0,0.0,0.0,-0.0010517120826989412,3.9854159355163574,-0.004065742716193199,-55.4984130859375,-55.4984130859375,-6.769815854568151e-07,-1.0542340760366642e-06
12:15:51,244,46146.51100977032,0,0.0,0.0,-0.0009946823120117188,3.909830093383789,-0.004010109230875969,-55.4984130859375,-55.4984130859375,-6.769815854568151e-07,-1.0542340760366642e-06
12:15:51,486,46146.511012578085,0,0.0,0.0,-0.0009757996303960681,3.618041753768921,-0.003754762001335621,-55.4984130859375,-55.4984130859375,-6.769815854568151e-07,-1.050525270329672e-06
12:15:51,709,46146.511015157965,0,0.0,0.0,-0.0007207870949059725,3.175593614578247,-0.0022889268584549427,-55.4984130859375,-55.4984130859375,-6.769815854568151e-07,-1.050525270329672e-06
12:15:51,917,46146.51101756689,0,0.0,0.0,-0.0009428024641238153,2.6180548667907715,-0.0024683086667209864,-55.4984130859375,-55.4984130859375,-6.791433406760916e-07,-1.050525270329672e-06
12:15:52,205,46146.511020901424,0,0.0,0.0,-0.0009014130337163806,2.047795295715332,-0.001734940567985177,-55.4984130859375,-55.4984130859375,-6.791433406760916e-07,-1.050525270329672e-06
12:15:52,412,46146.5110232925,0,0.0,0.0,-0.0009313583723269403,1.3935604095458984,-0.0012894610408693552,-55.4984130859375,-55.4984130859375,-6.791433406760916e-07,-1.0392083140686736e-06
12:15:52,676,46146.51102634572,0,0.0,0.0,-0.0009737015352584422,0.8244407176971436,-0.000758391513954848,-55.4984130859375,-55.4984130859375,-6.791433406760916e-07,-1.0392083140686736e-06
12:15:52,892,46146.51102884838,0,0.0,0.0,-0.0009719849331304431,0.39003992080688477,-0.00035684971953742206,-55.4984130859375,-55.4984130859375,-6.711536570946919e-07,-1.0392083140686736e-06
12:15:53,101,46146.51103126212,0,0.0,0.0,-0.000928688095882535,0.09853267669677734,-9.097990550799295e-05,-55.4984130859375,-55.4984130859375,-6.711536570946919e-07,-1.0392083140686736e-06
12:15:53,372,46146.511034404095,0,0.0,0.0,-0.0009111404651775956,0.0011441707611083984,3.4626284062255763e-09,-55.4984130859375,-55.4984130859375,-6.711536570946919e-07,-1.0557174618952558e-06
12:15:53,581,46146.51103681754,0,0.0,0.0,-0.0008550644270144403,0.09769034385681152,-8.867423457559198e-05,-55.4984130859375,-55.4984130859375,-6.711536570946919e-07,-1.0557174618952558e-06
12:15:53,857,46146.51104001465,0,0.0,0.0,-0.0007650375482626259,0.38198304176330566,-0.00030714605236425996,-55.4984130859375,-55.4984130859375,-6.661733209512022e-07,-1.0557174618952558e-06
12:15:54,60,46146.51104237243,0,0.0,0.0,-0.0007690429920330644,0.8233001232147217,-0.0006600056658498943,-55.4984130859375,-55.4984130859375,-6.661733209512022e-07,-1.0557174618952558e-06
12:15:54,269,46146.5110447806,0,0.0,0.0,-0.0006599426851607859,1.3819926977157593,-0.0009120359900407493,-55.4984130859375,-55.4984130859375,-6.661733209512022e-07,-1.051584945344075e-06
12:15:54,540,46146.51104792403,0,0.0,0.0,-0.0005470276228152215,1.9983214139938354,-0.001128202653490007,-55.4984130859375,-55.4984130859375,-6.661733209512022e-07,-1.051584945344075e-06
12:15:54,749,46146.51105034382,0,0.0,0.0,-0.0005678177112713456,2.618034839630127,-0.0014865664998069406,-55.4984130859375,-55.4984130859375,-6.661733209512022e-07,-1.051584945344075e-06
