Time,Milliseconds,OLE Automation Date,105.1: Error Number,1012.1: CH1 Nom I,1013.1: CH1 Nom U,1020.1: CH1 Act I,1021.1: CH1 Act U,1022.1: CH1 Act P,1044.1: LR1 Temp,1044.2: LR2 Temp,1046.1: Differential Voltage,1046.2: Differential Voltage
11:53:42,553,46146.49563140078,0,0.0,0.0,0.002533531282097101,2.0000128746032715,0.005067095160484314,-55.4984130859375,-55.4984130859375,-6.67953543143085e-07,-1.0480881655894336e-06
11:53:43,542,46146.49564285543,0,0.0,0.0,0.0024778367951512337,2.61802339553833,0.006599365267902613,-55.4984130859375,-55.4984130859375,-6.894641728649731e-07,-1.0600195992083172e-06
11:53:44,552,46146.495654545826,0,0.0,0.0,0.0027313234750181437,3.1755411624908447,0.008636599406599998,-55.4984130859375,-55.4984130859375,-6.756888524250826e-07,-1.0484908443686436e-06
11:53:45,546,46146.49566604648,0,0.0,0.0,0.002584266709163785,3.6180737018585205,0.009350067004561424,-55.4984130859375,-55.4984130859375,-6.809658543716068e-07,-1.0490841759747127e-06
11:53:46,551,46146.4956776746,0,0.0,0.0,0.002665710635483265,3.9021100997924805,0.010401896201074123,-55.4984130859375,-55.4984130859375,-6.707509214720631e-07,-1.0594474133540643e-06
11:53:47,543,46146.49568915707,0,0.0,0.0,0.002729416126385331,4.000028610229492,0.010690922848880291,-55.4984130859375,-55.4984130859375,-6.811778234805388e-07,-1.0547003057581605e-06
11:53:48,552,46146.49570083706,0,0.0,0.0,0.0026870728470385075,3.902082681655884,0.010460006073117256,-55.4984130859375,-55.4984130859375,-6.811778234805388e-07,-1.0366017022533924e-06
11:53:49,547,46146.49571235147,0,0.0,0.0,0.00259151472710073,3.6180131435394287,0.009376134723424911,-55.4984130859375,-55.4984130859375,-6.774902772122005e-07,-1.0453753702677204e-06
11:53:50,559,46146.49572406452,0,0.0,0.0,0.0027105333283543587,3.1755285263061523,0.008496535010635853,-55.4984130859375,-55.4984130859375,-6.820467319812451e-07,-1.0528565326239914e-06
11:53:51,560,46146.495735655175,0,0.0,0.0,0.0024522782769054174,2.6180367469787598,0.006420154590159655,-55.4984130859375,-55.4984130859375,-6.841235631327436e-07,-1.0530260396990343e-06
11:53:52,569,46146.49574733778,0,0.0,0.0,0.0025451660621911287,1.9999966621398926,0.005090323742479086,-55.4984130859375,-55.4984130859375,-6.779353043384617e-07,-1.0495928108866792e-06
