Time,Milliseconds,OLE Automation Date,105.1: Error Number,1012.1: CH1 Nom I,1013.1: CH1 Nom U,1020.1: CH1 Act I,1021.1: CH1 Act U,1022.1: CH1 Act P,1044.1: LR1 Temp,1044.2: LR2 Temp,1045.1: HR1 Temp,1045.2: HR2 Temp,1048.1: HR Temp Differential Input,1048.2: HR Temp Differential Input,1046.1: Differential Voltage,1046.2: Differential Voltage
10:29:19,390,46146.43702998377,0,0.0,0.0,-0.001836586045101285,9.650737047195435e-05,-1.7748340042089694e-07,-55.4984130859375,-55.4984130859375,-60.00006866455078,-60.00011444091797,nan,nan,-6.589889949282224e-07,-1.0456722066010116e-06
10:29:20,404,46146.4370417215,0,0.0,0.0,-0.00181159982457757,7.858127355575562e-05,-1.5202520842194645e-07,-55.4984130859375,-55.4984130859375,-60.00006866455078,-60.00011444091797,nan,nan,-6.645838652730163e-07,-1.0477066325620399e-06
10:29:21,419,46146.437053463014,0,0.0,0.0,-0.00187854771502316,3.166496753692627e-05,-5.948415093826043e-08,-55.4984130859375,-55.4984130859375,-60.00006866455078,-60.00010681152344,nan,nan,-6.7053900920655e-07,-1.0409461310700863e-06
10:29:22,415,46146.437064994156,0,0.0,0.0,-0.0019176483619958162,2.5175511837005615e-05,-4.827777999594218e-08,-55.4984130859375,-55.4984130859375,-60.00006866455078,-60.00010681152344,nan,nan,-6.689496103717829e-07,-1.0375341616963851e-06
10:29:23,423,46146.43707665791,0,0.0,0.0,-0.001881599542684853,6.789714097976685e-05,-1.2775522861829813e-07,-55.4984130859375,-55.4984130859375,-60.00006866455078,-60.00011444091797,nan,nan,-6.71365569360205e-07,-1.0491688726688153e-06
10:29:24,415,46146.437088138526,0,0.0,0.0,-0.0019321442814543843,0.00010528415441513062,-2.2957102885357017e-07,-55.4984130859375,-55.4984130859375,-60.00006866455078,-60.00010681152344,nan,nan,-6.65558786749898e-07,-1.0384454753875616e-06
10:29:25,423,46146.437099809336,0,0.0,0.0,-0.0018440247513353825,0.00011558830738067627,-2.1314770037861308e-07,-55.4984130859375,-55.4984130859375,-60.00006866455078,-60.00010681152344,nan,nan,-6.703271537844557e-07,-1.0411793027742533e-06
10:29:26,415,46146.43711129111,0,0.0,0.0,-0.001876068185083568,8.77678394317627e-06,-5.261210489493351e-08,-55.4984130859375,-55.4984130859375,-60.00006866455078,-60.00011444091797,nan,nan,-6.683985702693462e-07,-1.0473887641637702e-06
10:29:27,423,46146.43712295924,0,0.0,0.0,-0.001837921212427318,0.00014495849609375,8.426322750665349e-08,-55.4984130859375,-55.4984130859375,-60.00006866455078,-60.00010681152344,nan,nan,-6.683985702693462e-07,-1.0425355867482722e-06
10:29:28,415,46146.43713443981,0,0.0,0.0,-0.0018550873501226306,3.3564865589141846e-05,-6.226575521850464e-08,-55.4984130859375,-55.4984130859375,-60.00006866455078,-60.00010681152344,nan,nan,-6.72170870075206e-07,-1.0420269518363057e-06
10:29:29,428,46146.43714615949,0,0.0,0.0,-0.0019182206597179174,7.782131433486938e-05,-1.492784491574639e-07,-55.4984130859375,-55.4984130859375,-60.00006866455078,-60.00010681152344,nan,nan,-6.642871426265629e-07,-1.0410309414510266e-06
10:29:30,422,46146.43715767117,0,0.0,0.0,-0.0018592835403978825,1.2584030628204346e-05,-1.7360947879296873e-07,-55.4984130859375,-55.4984130859375,-60.00006866455078,-60.00011444091797,nan,nan,-6.742689606653585e-07,-1.0446760825288948e-06
10:29:31,422,46146.4371692461,0,0.0,0.0,-0.0018966675270348787,8.239597082138062e-05,-5.599417818302754e-08,-55.4984130859375,-55.4984130859375,-60.00006866455078,-60.00011444091797,nan,nan,-6.677416308775719e-07,-1.0509068033570657e-06
10:29:32,415,46146.43718072923,0,0.0,0.0,-0.001844215439632535,5.379319190979004e-05,-9.920623256221006e-08,-55.4984130859375,-55.4984130859375,-60.00006866455078,-60.00010681152344,nan,nan,-6.646050678682514e-07,-1.0421541674077162e-06
10:29:33,422,46146.43719239354,0,0.0,0.0,-0.001855278154835105,2.7470290660858154e-05,-5.096503130630481e-08,-55.4984130859375,-55.4984130859375,-60.00006866455078,-60.00011444091797,nan,nan,-6.736331670254003e-07,-1.0442522579978686e-06
10:29:34,415,46146.437203879315,0,0.0,0.0,-0.0018615723820403218,5.9895217418670654e-05,2.021346112712763e-08,-55.4984130859375,-55.4984130859375,-60.00006866455078,-60.00011444091797,nan,nan,-6.642447942795116e-07,-1.0460112207510974e-06
10:29:35,423,46146.43721554466,0,0.0,0.0,-0.00183448800817132,2.7842819690704346e-05,-1.914892067134133e-07,-55.4984130859375,-55.4984130859375,-60.00006866455078,-60.00011444091797,nan,nan,-6.658766551481676e-07,-1.0516697557250154e-06
10:29:36,416,46146.4372270484,0,0.0,0.0,-0.0019313812954351306,0.00012626498937606812,-2.4386582708757487e-07,-55.4984130859375,-55.4984130859375,-60.00006866455078,-60.00011444091797,nan,nan,-6.719165526192228e-07,-1.0431925829834654e-06
10:29:37,437,46146.43723886201,0,0.0,0.0,-0.0019023895729333162,0.0001983642578125,-3.7736609215244243e-07,-55.4984130859375,-55.4984130859375,-60.00006866455078,-60.00011444091797,nan,nan,-6.817924145252618e-07,-1.0452695278218016e-06
10:29:38,432,46146.437250378076,0,0.0,0.0,-0.001882362412288785,7.82012939453125e-05,-1.472031811999841e-07,-55.4984130859375,-55.4984130859375,-60.00006866455078,-60.00011444091797,nan,nan,-6.64732226596243e-07,-1.0441038966746419e-06
10:29:39,440,46146.43726204093,0,0.0,0.0,-0.001928138779476285,0.00010642409324645996,-2.0272398160159355e-07,-55.4984130859375,-55.4984130859375,-60.00006866455078,-60.00011444091797,nan,nan,-6.645626626777812e-07,-1.0501014457986457e-06
