Time,Milliseconds,OLE Automation Date,105.1: Error Number,1012.1: CH1 Nom I,1013.1: CH1 Nom U,1020.1: CH1 Act I,1021.1: CH1 Act U,1022.1: CH1 Act P,1044.1: LR1 Temp,1044.2: LR2 Temp,1045.1: HR1 Temp,1045.2: HR2 Temp,1046.1: Differential Voltage,1046.2: Differential Voltage
13:17:02,146,46142.55349706927,0,0.0,0.0,0.00590019254013896,-1.8358230590820312e-05,-1.0942008543679549e-07,-55.4984130859375,-55.4984130859375,-60.00006866455078,-60.00010681152344,-6.637573619627801e-07,-1.0381910442447406e-06
13:17:03,147,46142.553508647594,0,0.0,0.0,0.005899811163544655,1.0013580322265625e-05,5.892352561431835e-08,-55.4984130859375,-55.4984130859375,-60.00006866455078,-60.00010681152344,-6.719377552144579e-07,-1.0347790748710395e-06
13:17:04,147,46142.55352022834,0,0.0,0.0,0.005995750892907381,0.6179790496826172,0.0036812026519328356,-55.4984130859375,-55.4984130859375,-60.00006866455078,-60.00010681152344,-6.633546831835702e-07,-1.0361142130932421e-06
13:17:05,148,46142.55353180587,0,0.0,0.0,0.005904579535126686,0.6180038452148438,0.003649052930995822,-55.4984130859375,-55.4984130859375,-60.00006866455078,-60.00010681152344,-6.69754911086784e-07,-1.0375553074482013e-06
13:17:06,148,46142.55354338186,0,0.0,0.0,0.00594673166051507,1.1759856939315796,0.007035440299659967,-55.4984130859375,-55.4984130859375,-60.00006866455078,-60.00010681152344,-6.601757718271983e-07,-1.0400136716270936e-06
13:17:07,148,46142.55355495858,0,0.0,0.0,0.006024551577866077,1.1760210990905762,0.007004024926573038,-55.4984130859375,-55.4984130859375,-60.00006866455078,-60.00010681152344,-6.603029873986088e-07,-1.0333379805160803e-06
13:17:08,148,46142.55356653832,0,0.0,0.0,0.005984497256577015,1.6180158853530884,0.009777447208762169,-55.4984130859375,-55.4984130859375,-60.00006866455078,-60.00010681152344,-6.602817279599549e-07,-1.0356055781812756e-06
13:17:09,149,46142.55357811604,0,0.0,0.0,0.006068230140954256,1.6179957389831543,0.009818370454013348,-55.4984130859375,-55.4984130859375,-60.00006866455078,-60.00010681152344,-6.642235916842765e-07,-1.0304980833097943e-06
13:17:10,149,46142.55358969457,0,0.0,0.0,0.0061279297806322575,1.9019994735717773,0.011620492674410343,-55.4984130859375,-55.4984130859375,-60.00006866455078,-60.00010681152344,-6.688223948003724e-07,-1.0365804428147385e-06
13:17:11,149,46142.55360127244,0,0.0,0.0,0.0061698914505541325,1.9019964933395386,0.011720600537955761,-55.4984130859375,-55.4984130859375,-60.00006866455078,-60.00011444091797,-6.61913588828611e-07,-1.0480246146471472e-06
13:17:12,150,46142.55361285073,0,0.0,0.0,0.006170463748276234,2.000009536743164,0.012281477451324463,-55.4984130859375,-55.4984130859375,-60.00006866455078,-60.00010681152344,-6.61701619719679e-07,-1.0394838909633108e-06
13:17:13,150,46142.553624428314,0,0.0,0.0,0.006204796023666859,1.9999873638153076,0.01240951381623745,-55.4984130859375,-55.4984130859375,-60.00006866455078,-60.00010681152344,-6.596459911634156e-07,-1.0302013606633409e-06
13:17:14,150,46142.55363600624,0,0.0,0.0,0.006171989720314741,1.9020227193832397,0.011750147677958012,-55.4984130859375,-55.4984130859375,-60.00006866455078,-60.00010681152344,-6.716198868161882e-07,-1.0321512036171043e-06
13:17:15,151,46142.5536475852,0,0.0,0.0,0.006187439430505037,1.901993751525879,0.011708974838256836,-55.4984130859375,-55.4984130859375,-60.00006866455078,-60.00011444091797,-6.730609811711474e-07,-1.0450576155562885e-06
13:17:16,151,46142.553659164594,0,0.0,0.0,0.006134224124252796,1.6180121898651123,0.009848661720752716,-55.4984130859375,-55.4984130859375,-60.00006866455078,-60.00010681152344,-6.702634891553316e-07,-1.0393355296400841e-06
13:17:17,152,46142.55367074293,0,0.0,0.0,0.0060897828079760075,1.6180102825164795,0.009853331372141838,-55.4984130859375,-55.4984130859375,-60.00006866455078,-60.00011444091797,-6.756888524250826e-07,-1.0476642273715697e-06
13:17:18,152,46142.5536823214,0,0.0,0.0,0.006070327945053577,1.175999641418457,0.007205994799733162,-55.4984130859375,-55.4984130859375,-60.00006866455078,-60.00011444091797,-6.627612947340822e-07,-1.0458204542374006e-06
13:17:19,153,46142.55369390062,0,0.0,0.0,0.006080436985939741,1.1760036945343018,0.007144784089177847,-55.4984130859375,-55.4984130859375,-60.00006866455078,-60.00010681152344,-6.529066354232782e-07,-1.0412641131551936e-06
13:17:20,153,46142.55370547839,0,0.0,0.0,0.0060935975052416325,0.6179907321929932,0.0037287119776010513,-55.4984130859375,-55.4984130859375,-60.00006866455078,-60.00011444091797,-6.720013630001631e-07,-1.0441674476169283e-06
13:17:21,153,46142.55371705516,0,0.0,0.0,0.006068611517548561,0.6180145740509033,0.0037504902575165033,-55.4984130859375,-55.4984130859375,-60.00006866455078,-60.00010681152344,-6.661521183559671e-07,-1.04092498531827e-06
13:17:22,153,46142.55372863398,0,0.0,0.0,0.006039428990334272,-4.0531158447265625e-06,-2.4306110901761713e-08,-55.4984130859375,-55.4984130859375,-60.00006866455078,-60.00011444091797,-6.63121568322822e-07,-1.0551665354796569e-06
