Time,Milliseconds,OLE Automation Date,1020.1: CH1 Act I,1021.1: CH1 Act U,1022.1: CH1 Act P,1044.1: LR1 Temp,1046.1: Differential Voltage,1046.2: Differential Voltage
13:08:12,888,46146.54737139433,0.0030796052888035774,-0.009034395217895508,-2.7822370611829683e-05,-55.4984130859375,-6.99297629580542e-07,-1.0783301149785984e-06
13:08:12,985,46146.547372514004,0.003101921174675226,-0.00924539566040039,-2.889539064199198e-05,-55.4984130859375,-6.99297629580542e-07,-1.0783301149785984e-06
13:08:13,81,46146.547373631234,0.0031002045143395662,-0.008978605270385742,-2.7504220270202495e-05,-55.4984130859375,-6.99297629580542e-07,-1.0783301149785984e-06
13:08:13,177,46146.547374737165,0.0030817033257335424,-0.009107828140258789,-2.8140584618085995e-05,-55.4984130859375,-7.06354853718949e-07,-1.0783301149785984e-06
13:08:13,275,46146.547375875074,0.003087806748226285,-0.009311676025390625,-2.875265636248514e-05,-55.4984130859375,-7.06354853718949e-07,-1.0783301149785984e-06
13:08:13,411,46146.54737745147,0.00310096750035882,-0.009012937545776367,-2.7979771402897313e-05,-55.4984130859375,-7.06354853718949e-07,-1.0783301149785984e-06
13:08:13,513,46146.54737863035,0.0031084062065929174,-0.009132862091064453,-2.9118375096004456e-05,-55.4984130859375,-7.06354853718949e-07,-1.0783301149785984e-06
13:08:13,609,46146.54737974126,0.003089523408561945,-0.009232759475708008,-2.8639609809033573e-05,-55.4984130859375,-7.06354853718949e-07,-1.0783301149785984e-06
13:08:13,705,46146.54738085204,0.0031114579178392887,-0.009117841720581055,-2.836978092091158e-05,-55.4984130859375,-7.06354853718949e-07,-1.0783301149785984e-06
13:08:13,801,46146.54738196512,0.0031114579178392887,-0.00901484489440918,-2.804931136779487e-05,-55.4984130859375,-7.06354853718949e-07,-1.0783301149785984e-06
13:08:13,980,46146.54738403546,0.003116798587143421,-0.009131908416748047,-2.843619222403504e-05,-55.4984130859375,-7.06354853718949e-07,-1.0809792456711875e-06
13:08:14,72,46146.547385102625,0.0031360627617686987,-0.009364128112792969,-2.936649434559513e-05,-55.4984130859375,-7.06354853718949e-07,-1.0809792456711875e-06
13:08:14,169,46146.54738622421,0.0030961991287767887,-0.00942087173461914,-2.916889570769854e-05,-55.4984130859375,-7.04511023741361e-07,-1.0809792456711875e-06
13:08:14,265,46146.54738733161,0.003118515247479081,-0.009208917617797852,-2.847224459401332e-05,-55.4984130859375,-7.04511023741361e-07,-1.0809792456711875e-06
13:08:14,361,46146.54738843849,0.0030809403397142887,-0.00908041000366211,-2.822699570970144e-05,-55.4984130859375,-7.04511023741361e-07,-1.0809792456711875e-06
13:08:14,535,46146.547390452346,0.0031343461014330387,-0.00922846794128418,-2.8925212973263115e-05,-55.4984130859375,-7.04511023741361e-07,-1.0809792456711875e-06
13:08:14,633,46146.54739159175,0.0031229020096361637,-0.009079456329345703,-2.8466110961744562e-05,-55.4984130859375,-7.04511023741361e-07,-1.0809792456711875e-06
13:08:14,728,46146.547392693785,0.0030965807382017374,-0.009335517883300781,-2.8151111109764315e-05,-55.4984130859375,-7.04511023741361e-07,-1.0809792456711875e-06
13:08:14,825,46146.547393818335,0.003134155413135886,-0.009006977081298828,-2.8229265808477066e-05,-55.4984130859375,-7.04511023741361e-07,-1.0809792456711875e-06
13:08:14,922,46146.54739493102,0.0030521394219249487,-0.009113550186157227,-2.7815825887955725e-05,-55.4984130859375,-7.04511023741361e-07,-1.0818270084200776e-06
13:08:15,63,46146.547396572074,0.003097152803093195,-0.009020328521728516,-2.8064652724424377e-05,-55.4984130859375,-7.04511023741361e-07,-1.0818270084200776e-06
13:08:15,177,46146.54739789021,0.0031246186699718237,-0.009181499481201172,-2.8527572794700973e-05,-55.4984130859375,-7.020950647529389e-07,-1.0818270084200776e-06
13:08:15,273,46146.54739899452,0.003090095706284046,-0.009061336517333984,-2.8520638807094656e-05,-55.4984130859375,-7.020950647529389e-07,-1.0818270084200776e-06
13:08:15,369,46146.54740010889,0.00314502720721066,-0.009278297424316406,-2.8565149477799423e-05,-55.4984130859375,-7.020950647529389e-07,-1.0818270084200776e-06
