Time,Milliseconds,OLE Automation Date,105.1: Error Number,1012.1: CH1 Nom I,1013.1: CH1 Nom U,1020.1: CH1 Act I,1021.1: CH1 Act U,1022.1: CH1 Act P,1044.1: LR1 Temp,1044.2: LR2 Temp,1046.1: Differential Voltage,1046.2: Differential Voltage
11:54:26,457,46146.49613954963,0,0.0,0.0,0.0024320604279637337,1.9999979734420776,0.004864115733653307,-55.4984130859375,-55.4984130859375,-6.851620355519117e-07,-1.0476430816197535e-06
11:54:26,665,46146.49614195814,0,0.0,0.0,0.0023756027221679688,2.618070602416992,0.006219495553523302,-55.4984130859375,-55.4984130859375,-6.851620355519117e-07,-1.0490630302228965e-06
11:54:26,872,46146.49614435844,0,0.0,0.0,0.002560615772381425,3.175532341003418,0.008017631247639656,-55.4984130859375,-55.4984130859375,-6.851620355519117e-07,-1.0490630302228965e-06
11:54:27,160,46146.49614768949,0,0.0,0.0,0.0024396898224949837,3.6178834438323975,0.008721992373466492,-55.4984130859375,-55.4984130859375,-6.851620355519117e-07,-1.0490630302228965e-06
11:54:27,368,46146.49615009771,0,0.0,0.0,0.002504348987713456,3.902015209197998,0.009772008284926414,-55.4984130859375,-55.4984130859375,-6.851620355519117e-07,-1.0490630302228965e-06
11:54:27,657,46146.49615343921,0,0.0,0.0,0.0024497986305505037,4.000070095062256,0.009833699092268944,-55.4984130859375,-55.4984130859375,-6.820679345764802e-07,-1.0475159797351807e-06
11:54:27,865,46146.496155847584,0,0.0,0.0,0.002476310823112726,3.904343605041504,0.009690363891422749,-55.4984130859375,-55.4984130859375,-6.820679345764802e-07,-1.0475159797351807e-06
11:54:28,122,46146.496158820104,0,0.0,0.0,0.0023977281525731087,3.6180694103240967,0.008938071317970753,-55.4984130859375,-55.4984130859375,-6.820679345764802e-07,-1.0475159797351807e-06
11:54:28,345,46146.49616140474,0,0.0,0.0,0.00251350412145257,3.1835920810699463,0.008073304779827595,-55.4984130859375,-55.4984130859375,-6.820679345764802e-07,-1.0475159797351807e-06
11:54:28,553,46146.49616381215,0,0.0,0.0,0.002391052432358265,2.61801815032959,0.006213379092514515,-55.4984130859375,-55.4984130859375,-6.894641728649731e-07,-1.0542976269789506e-06
11:54:28,857,46146.496167328565,0,0.0,0.0,0.002413177629932761,2.000004291534424,0.004826365504413843,-55.4984130859375,-55.4984130859375,-6.894641728649731e-07,-1.0542976269789506e-06
11:54:29,65,46146.496169736216,0,0.0,0.0,0.0023029327858239412,1.3819516897201538,0.003182541811838746,-55.4984130859375,-55.4984130859375,-6.894641728649731e-07,-1.0542976269789506e-06
11:54:29,369,46146.49617326031,0,0.0,0.0,0.0022663117852061987,0.8244290351867676,0.001884452416561544,-55.4984130859375,-55.4984130859375,-6.894641728649731e-07,-1.0542976269789506e-06
11:54:29,577,46146.49617566079,0,0.0,0.0,0.002279663225635886,0.38196659088134766,0.0008659468148835003,-55.4984130859375,-55.4984130859375,-6.732728934366605e-07,-1.0542976269789506e-06
11:54:29,850,46146.49617882667,0,0.0,0.0,0.002242660615593195,0.09788751602172852,0.00021952847600914538,-55.4984130859375,-55.4984130859375,-6.732728934366605e-07,-1.044930399984878e-06
11:54:30,73,46146.496181403054,0,0.0,0.0,0.0021846771705895662,9.5367431640625e-06,2.083470462821424e-08,-55.4984130859375,-55.4984130859375,-6.732728934366605e-07,-1.044930399984878e-06
11:54:30,281,46146.49618380821,0,0.0,0.0,0.0021865845192223787,0.09787917137145996,0.00021827383898198605,-55.4984130859375,-55.4984130859375,-6.732728934366605e-07,-1.044930399984878e-06
